8e24ecf1-25f3-367b-bf83-fda12466d946	Hedgehog Is Bewitched by Doorstop	63.36	http://uk.news.yahoo.com/video/hedgehog-bewitched-doorstop-104722084.html
81af8dca-ad7e-3d48-9595-e27d2699532b	Mariah Carey&#39;s Frock Screams: &quot;Me. I Have Boobs!&quot;	39.07	__unavailable__
71402710-70eb-3d39-8f93-ac0cbac786af	Mila Kunis Flaunts Growing Baby Bump In Tight Top		__unavailable__
03a70fb3-6f6d-3892-9f16-09282147f9bf	Pregnant Mila Kunis Hides Behind Fiancé Ashton Kutcher During Brunch Date	24.02	__unavailable__
5d399b28-cd3e-34b7-873c-aacad9bd1384	Jennifer Lawrence&#39;s Wide-Legged Late Night Look: Gotta Have It Or Make It Stop?	46.01	__unavailable__
0bae069f-1372-3635-9c76-99b18880b378	Baby Goats Kid Around in Playground	25.03	http://uk.news.yahoo.com/video/baby-goats-kid-around-playground-091813076.html
75602cf3-37b8-36ff-a1d4-f179edcf270d	Larry Kramer: The Fighting Heart	254.75	https://news.yahoo.com/video/larry-kramer-fighting-heart-115016046.html
66291830-1bdd-3927-bedd-6b098654a1e2	What Chowed Down On A 9-foot Great White Shark?	48.42	__unavailable__
663e8c3d-ca70-3bcb-a222-6b0b37398898	Brad Pitt Attacked At &#39;Maleficent&#39; Premiere	30.46	https://news.yahoo.com/video/brad-pitt-attacked-maleficent-premiere-051800893.html
efe321ed-1a2f-3e00-b2d0-bbda261bec20	Kylie Jenner Models Black Bikini On Instagram	35.40	__unavailable__
66678063-b278-3e6d-9b5d-7623ad5982ae	Mystery Woman's Gift Of Note		https://news.yahoo.com/video/rose-colored-box-joins-past-215200567.html
